,id,name,full_name,html_url,description,language,created_at,stargazers_count,forks_count,open_issues_count,size,topics,license,owner_login,owner_type,archived
1007,571164683,jar-analyzer-v1-gui,jar-analyzer/jar-analyzer-v1-gui,https://github.com/jar-analyzer/jar-analyzer-v1-gui,建议使用新版：https://github.com/jar-analyzer/jar-analyzer,Java,2022-11-27 11:36:13+00:00,895,107,4,21.177,"['java-decompiler', 'program-analysis', 'static-analysis']",apache-2.0,jar-analyzer,Organization,True
1008,569896590,little-file-explorer,martinmimigames/little-file-explorer,https://github.com/martinmimigames/little-file-explorer,Android 1.0+ mini file explorer and manager,Java,2022-11-23 21:40:29+00:00,602,30,38,1.851,"['android', 'compatibility', 'f-droid', 'fdroid', 'file', 'file-explorer', 'file-manager', 'gplv3', 'java', 'martinmimigames', 'minimal', 'small']",gpl-3.0,martinmimigames,Organization,False
1009,570480711,Vendroid,Vencord/Vendroid,https://github.com/Vencord/Vendroid,Vencord Android app,Java,2022-11-25 09:45:13+00:00,589,62,6,1.564,[],gpl-3.0,Vencord,Organization,False
1010,562199456,open-native,OpenNative/open-native,https://github.com/OpenNative/open-native,Open Native brings cross-platform communities together to help them collaborate and strengthen each other through development diversity.,Java,2022-11-05 15:58:51+00:00,479,8,8,8.458,"['android', 'ios', 'java', 'kotlin', 'nativescript', 'objective-c', 'react-native', 'swift']",mit,OpenNative,Organization,False
1011,561272642,maplibre-react-native,maplibre/maplibre-react-native,https://github.com/maplibre/maplibre-react-native,React Native library for creating maps with MapLibre Native for Android & iOS.,Java,2022-11-03 10:37:07+00:00,434,88,65,38.955,"['android', 'ios', 'maplibre', 'maps', 'react', 'react-native']",mit,maplibre,Organization,False
1012,564669631,io.github.tehcneko.telespeed,Xposed-Modules-Repo/io.github.tehcneko.telespeed,https://github.com/Xposed-Modules-Repo/io.github.tehcneko.telespeed,TeleSpeed,Java,2022-11-11 08:11:00+00:00,293,8,1,0.132,[],gpl-3.0,Xposed-Modules-Repo,Organization,False
1013,570165963,cloud-native-app-initializer,alibaba/cloud-native-app-initializer,https://github.com/alibaba/cloud-native-app-initializer,Cloud Native App Initializer is committed to providing developers with a simpler and more efficient project construction experience in the current cloud-native era.,Java,2022-11-24 13:40:04+00:00,292,102,54,1.709,"['cloud-native', 'cloud-native-app-initializer', 'initializer', 'microservices']",apache-2.0,alibaba,Organization,False
1014,570928306,DirtyPipeRoot,tiann/DirtyPipeRoot,https://github.com/tiann/DirtyPipeRoot,Using DirtyPipe to gain temporary root access for Android devices.,Java,2022-11-26 15:34:40+00:00,287,40,0,0.299,"['android', 'dirtypipe', 'magisk']",,tiann,User,True
1015,568700512,playPiano,gulihua10010/playPiano,https://github.com/gulihua10010/playPiano,Java弹奏钢琴乐曲,Java,2022-11-21 08:20:35+00:00,283,121,13,34.506,[],,gulihua10010,User,False
1016,566365891,TimeLapseCamera,woheller69/TimeLapseCamera,https://github.com/woheller69/TimeLapseCamera,,Java,2022-11-15 14:21:41+00:00,280,24,23,0.668,[],gpl-3.0,woheller69,User,False
1017,569539563,BpScan,EASY233/BpScan,https://github.com/EASY233/BpScan,一款用于辅助渗透测试工程师日常渗透测试的Burp被动漏扫插件,Java,2022-11-23 03:47:41+00:00,243,19,2,3.975,[],,EASY233,User,False
1018,565419626,AttackTomcat,tpt11fb/AttackTomcat,https://github.com/tpt11fb/AttackTomcat,Tomcat常见漏洞GUI利用工具。CVE-2017-12615 PUT文件上传漏洞、tomcat-pass-getshell 弱认证部署war包、弱口令爆破、CVE-2020-1938 Tomcat AJP文件读取/包含,Java,2022-11-13 11:01:41+00:00,241,20,4,0.5650000000000001,[],,tpt11fb,User,False
1019,569890667,tapir,PacoVK/tapir,https://github.com/PacoVK/tapir,A Private Terraform Registry,Java,2022-11-23 21:16:58+00:00,230,19,32,101.044,"['cloud', 'hacktoberfest', 'hashicorp', 'hashicorp-terraform', 'infrastructure-as-code', 'registry', 'terraform', 'terraform-modules', 'terraform-provider']",apache-2.0,PacoVK,User,False
1020,563718751,imglib,nackily/imglib,https://github.com/nackily/imglib,A lightweight image processing library of JAVA for simplifying development.,Java,2022-11-09 07:27:09+00:00,227,19,3,7.697,"['image-processing', 'java', 'thumbnails']",apache-2.0,nackily,User,False
1021,571790951,creedengo-rules-specifications,green-code-initiative/creedengo-rules-specifications,https://github.com/green-code-initiative/creedengo-rules-specifications,Reduce the environmental footprint of your software programs with SonarQube,Java,2022-11-28 22:21:52+00:00,207,104,78,11.428,"['climate-change', 'code-quality', 'ecodesign', 'ecoscore', 'energy-efficiency', 'sonarqube', 'sonarqube-plugin', 'static-analysis', 'sustainability']",gpl-3.0,green-code-initiative,Organization,False
1022,565251742,DivineMC,BX-Team/DivineMC,https://github.com/BX-Team/DivineMC,"DivineMC is a multi-functional fork of Purpur, which focuses on the flexibility of your server and its optimization.",Java,2022-11-12 20:05:29+00:00,199,12,0,5.427,"['bukkit', 'fork', 'java', 'minecraft', 'minecraft-server', 'paper', 'papermc', 'patch', 'performance', 'purpur', 'purpur-fork', 'spigot']",gpl-3.0,BX-Team,Organization,False
1023,563899132,mathematical-expression,BeardedManZhao/mathematical-expression,https://github.com/BeardedManZhao/mathematical-expression,本框架是一种针对数学公式解析的有效工具 支持 Java python C++  API ，能够解析包含嵌套函数，包含函数，数列步长累加等数学公式，返回值是一个数值的结果对象，同时也可以进行比较运算的操作，再进行比较的时候，返回值是一个布尔值结果对象。PS 请尽量使用 1.3.1 版本以及以上的版本，这将有助于您使用更加稳定的版本，修复了 1.2.x中所有已知的bugMaven依赖坐标您可以直接使用maven将本框架导入到项目中使用，能够高效的使用该功能‘；This framework is an effective tool for parsing mathematical formulas that supports the Java Python C++API. ,Java,2022-11-09 15:13:47+00:00,194,8,3,0.594,"['api', 'core', 'framework', 'java', 'math', 'mathematical-expression', 'maths', 'parser-library', 'string', 'utils']",apache-2.0,BeardedManZhao,User,False
1024,568811533,expo-dynamic-app-icon,outsung/expo-dynamic-app-icon,https://github.com/outsung/expo-dynamic-app-icon,🤖 Programmatically change the app icon in Expo.,Java,2022-11-21 13:11:30+00:00,188,42,20,1.047,"['expo', 'react-native']",,outsung,User,False
1025,560919040,XDU-CS-Resources,MQguer/XDU-CS-Resources,https://github.com/MQguer/XDU-CS-Resources,本库主要上传了西安电子科技大学计算机专业（本科）的一些学习资料，当然也包括部分其他专业或者其他类型的资料，仅供西电学子内部交流学习,Java,2022-11-02 14:53:00+00:00,180,19,2,2574.975,[],,MQguer,User,False
1026,568800636,kora,Tinkoff/kora,https://github.com/Tinkoff/kora,,Java,2022-11-21 12:45:06+00:00,168,18,18,2.879,[],apache-2.0,Tinkoff,Organization,True
1027,569293325,flink-connector-kafka,apache/flink-connector-kafka,https://github.com/apache/flink-connector-kafka,Apache flink,Java,2022-11-22 14:01:46+00:00,164,168,31,4.062,"['connector', 'datastream', 'flink', 'kafka', 'sql', 'table']",apache-2.0,apache,Organization,False
1028,569901162,flink-connector-jdbc,apache/flink-connector-jdbc,https://github.com/apache/flink-connector-jdbc,Apache flink,Java,2022-11-23 21:59:29+00:00,164,198,32,1.865,"['connector', 'datastream', 'flink', 'jdbc', 'sql', 'table']",apache-2.0,apache,Organization,False
1029,560842582,berlin-auslaenderbehorde-termin-bot,yilmaznaslan/berlin-auslaenderbehorde-termin-bot,https://github.com/yilmaznaslan/berlin-auslaenderbehorde-termin-bot,A simple way to automate booking an appointment at Berlin Ausländerbehörde using java and selenium framework,Java,2022-11-02 11:48:37+00:00,161,58,14,58.865,"['automated-appointment-search', 'docker', 'java', 'selenium']",agpl-3.0,yilmaznaslan,User,False
1030,561292347,Computer-Science-in-Java,lironmiz/Computer-Science-in-Java,https://github.com/lironmiz/Computer-Science-in-Java,"Designed for saving assignments, submission exercises and projects ",Java,2022-11-03 11:32:26+00:00,158,9,1,17.419,"['algrothm', 'arrays', 'bluej', 'computer-science', 'coursework', 'data', 'datastructures', 'degree', 'implementation-of-data-structures', 'java', 'linked-list', 'oop', 'oop-principles', 'openuniversity', 'queue', 'recursion', 'search-algorithm', 'sorting-algorithms', 'stack', 'trees']",,lironmiz,User,False
1031,566919754,ApkDataMultiplexing,L-JINBIN/ApkDataMultiplexing,https://github.com/L-JINBIN/ApkDataMultiplexing,APK数据复用优化,Java,2022-11-16 17:33:21+00:00,155,43,4,0.063,[],,L-JINBIN,User,False
1032,563343661,open-vulnerability-cli,jeremylong/open-vulnerability-cli,https://github.com/jeremylong/open-vulnerability-cli,A cli that can be used to query various online vulnerability sources such as the NVD or GHSA. The CLI and docker images can be used to mirror the NVD.,Java,2022-11-08 12:22:10+00:00,152,45,7,4.889,"['github-security-advisories', 'nvd-api']",apache-2.0,jeremylong,User,False
1033,567118418,E-Commerce-Application,Sirajuddin135/E-Commerce-Application,https://github.com/Sirajuddin135/E-Commerce-Application,"The E-Commerce Application is built using Java and Spring Boot, with security, scalability, and ease of maintenance. The backend uses Spring Data JPA to interact with a MySQL database, making it easy to manage and store important entities such as categories, products, orders, etc. Authentication is handled by Auth0, to provide secure REST API.",Java,2022-11-17 05:23:38+00:00,152,131,1,1.837,"['auth0', 'java', 'jwt-bearer-authentication', 'jwt-bearer-tokens', 'maven', 'mysql', 'rest-api', 'spring-boot-3-0-1', 'spring-data-jpa', 'spring-security', 'swagger-ui']",,Sirajuddin135,User,False
1034,568361464,VirtualApp202306,justin0kg/VirtualApp202306,https://github.com/justin0kg/VirtualApp202306,Virtual App（Multiple Accounts or parallel space）Professional(support Android 4.0 - Android 13),Java,2022-11-20 09:42:57+00:00,149,93,6,4.265,[],apache-2.0,justin0kg,User,False
1035,569894213,dynamic-loader-utility,wb04307201/dynamic-loader-utility,https://github.com/wb04307201/dynamic-loader-utility,一个用于动态加载和管理Java类的工具库，支持动态编译、AOP代理和Spring Bean管理功能,Java,2022-11-23 21:31:09+00:00,149,3,0,3.2800000000000002,"['compiler', 'java', 'spring-boot']",apache-2.0,wb04307201,User,False
1036,561333026,ap-loader,jvm-profiling-tools/ap-loader,https://github.com/jvm-profiling-tools/ap-loader,Packages async-profiler with binaries for all platforms in a single JAR,Java,2022-11-03 13:18:40+00:00,146,10,1,0.112,"['async-profiler', 'java']",apache-2.0,jvm-profiling-tools,Organization,False
1037,568163809,ps5-jar-loader,hammer-83/ps5-jar-loader,https://github.com/hammer-83/ps5-jar-loader,"Remote JAR Loader for PS5, using BD-J vulnerability",Java,2022-11-19 16:45:09+00:00,146,21,6,2.2720000000000002,[],,hammer-83,User,False
1038,572489657,Java-Coding-Problems-Second-Edition,PacktPublishing/Java-Coding-Problems-Second-Edition,https://github.com/PacktPublishing/Java-Coding-Problems-Second-Edition,"Java Coding Problems, Second Edition - Published by Packt",Java,2022-11-30 11:41:37+00:00,141,97,3,2.746,"['arrays', 'coding', 'coding-challenges', 'coding-interviews', 'collections', 'data-structures', 'date-time', 'deserialization-filter', 'foreign-memory-api', 'instanceof', 'java', 'jdk21', 'memory-segment', 'panama', 'pattern-matching', 'record-pattern', 'records', 'string-template', 'switch', 'text-blocks']",mit,PacktPublishing,Organization,False
1039,565457721,personal-music-website,xs669/personal-music-website,https://github.com/xs669/personal-music-website,SpringBoot + Vue 个人音乐网站,Java,2022-11-13 13:30:55+00:00,137,20,13,1.38,"['element-ui', 'jwt-token', 'mybatis-plus', 'nginx', 'redis', 'spring-security', 'springboot2', 'vue2']",,xs669,User,False
1040,570039758,sona,BixinTech/sona,https://github.com/BixinTech/sona,Sona 平台是一个搭建语音房产品的全端解决方案，包含了房间管理、实时音视频、房间IM、长连接网关等能力。,Java,2022-11-24 07:45:28+00:00,136,39,2,3.878,"['audiorooms', 'im', 'rtc', 'socket']",apache-2.0,BixinTech,Organization,False
1041,567102394,AlexsCaves,AlexModGuy/AlexsCaves,https://github.com/AlexModGuy/AlexsCaves,,Java,2022-11-17 04:17:25+00:00,135,78,508,108.385,[],,AlexModGuy,User,False
1042,571474337,higress-console,higress-group/higress-console,https://github.com/higress-group/higress-console,higress console,Java,2022-11-28 08:03:20+00:00,133,110,50,15.242,[],other,higress-group,Organization,False
1043,562148457,LeoBlog-back,C-176/LeoBlog-back,https://github.com/C-176/LeoBlog-back,LeoBlog 一个仿知乎的博客系统，包括文章查看、编辑，在线聊天功能，同时集成了鱼聪明AI智能助手，可以实现自主问答功能。此仓库为后端仓库，前端仓库见：https://github.com/C-176/LeoBlog-ui-write,Java,2022-11-05 13:10:24+00:00,132,4,0,119.966,"['chatgpt', 'redis', 'springboot']",apache-2.0,C-176,User,False
1044,566672398,entity-sql,wb04307201/entity-sql,https://github.com/wb04307201/entity-sql,Entity SQL 是一个轻量级的 Java ORM 工具库，旨在简化数据库操作，提供基于注解的实体映射和链式编程的 SQL 构建方式，快速构建单表维护和数据可视化界面。,Java,2022-11-16 07:01:51+00:00,131,2,0,3.747,"['java', 'orm', 'spring-boot', 'sql']",apache-2.0,wb04307201,User,False
1045,571230499,springboot-best-practices,arsy786/springboot-best-practices,https://github.com/arsy786/springboot-best-practices,This repo serves as a guide for Spring Boot best practices!,Java,2022-11-27 15:28:58+00:00,123,11,0,0.63,"['2022', 'guide', 'java', 'spring-boot']",,arsy786,User,False
1046,565423447,JspEncounter,turn1tup/JspEncounter,https://github.com/turn1tup/JspEncounter,,Java,2022-11-13 11:17:50+00:00,122,19,3,0.612,[],gpl-3.0,turn1tup,User,False
1047,569732835,merkletree-verify,silversixpence-crypto/merkletree-verify,https://github.com/silversixpence-crypto/merkletree-verify,,Java,2022-11-23 13:46:41+00:00,120,76,49,4.502,[],,silversixpence-crypto,Organization,False
1048,560302252,FastBeeIM,Art0white/FastBeeIM,https://github.com/Art0white/FastBeeIM,"🐝极蜜IM, 快速尝到甜头!",Java,2022-11-01 07:13:41+00:00,113,39,0,0.231,[],mit,Art0white,User,False
1049,561538763,RepairKit,Foulest/RepairKit,https://github.com/Foulest/RepairKit,All-in-one Java-based Windows repair and maintenance toolkit.,Java,2022-11-03 23:02:00+00:00,110,5,1,378.289,"['automation', 'bloatware-removal', 'cleanup', 'java', 'malware-scan', 'open-source', 'optimization', 'pc-maintenance', 'performance', 'registry', 'repair-tool', 'system-maintenance', 'system-utilities', 'toolkit', 'troubleshooting', 'tweaks', 'utility', 'windows', 'windows-repair']",gpl-3.0,Foulest,User,False
1050,562439341,opencar,anons-org/opencar,https://github.com/anons-org/opencar,OpenCar riscv emulator written in java openCar 主要完成一款仿真Riscv指令集的软件，目标是提供基础的Rv指令模拟环境，同时支持各芯片方基于openCar扩展指令以实现趋近于芯片功能的仿真环境，为异构的软件生态提供方便的调试观察功能。,Java,2022-11-06 11:18:56+00:00,109,5,8,0.516,"['debugging-tool', 'riscv64', 'simulator']",apache-2.0,anons-org,Organization,False
1051,571113115,LayoutInspectorV2-Pro,CoXier/LayoutInspectorV2-Pro,https://github.com/CoXier/LayoutInspectorV2-Pro,Legacy Layout Inspector using v2 protocol much faster than v1 version.,Java,2022-11-27 07:44:13+00:00,106,16,4,1.084,"['android', 'android-studio', 'intellij-plugin']",apache-2.0,CoXier,User,False
1052,572068762,ctakes,apache/ctakes,https://github.com/apache/ctakes,Apache cTAKES is a Natural Language Processing (NLP) platform for clinical text.,Java,2022-11-29 13:43:35+00:00,106,21,12,134.097,"['ai', 'bioinformatics', 'clinical', 'ctakes', 'ehr', 'emr', 'healthcare', 'medicine', 'ml', 'named-entity-recognition', 'nlp', 'temporal-information', 'uima', 'umls']",apache-2.0,apache,Organization,False
1053,565644697,BurpHttpHelper,MaskCyberSecurityTeam/BurpHttpHelper,https://github.com/MaskCyberSecurityTeam/BurpHttpHelper,BurpHttpHelper是一款Burpsuite插件，主要用于简化和解决Burpsuite对Http的一些操作.,Java,2022-11-14 02:17:48+00:00,105,6,3,0.088,[],apache-2.0,MaskCyberSecurityTeam,Organization,False
1054,571198313,FinalShellGetPass,MaskCyberSecurityTeam/FinalShellGetPass,https://github.com/MaskCyberSecurityTeam/FinalShellGetPass,FinalShellGetPass是一款FinalShell密码读取工具,Java,2022-11-27 13:41:01+00:00,98,7,0,0.014,[],apache-2.0,MaskCyberSecurityTeam,Organization,False
1055,571962968,member-invitation-java-springboot,heli-os/member-invitation-java-springboot,https://github.com/heli-os/member-invitation-java-springboot,회원 초대 생성/수락 간단 예제 | java springboot,Java,2022-11-29 09:11:20+00:00,94,16,1,0.217,[],,heli-os,User,False
1056,560422278,Magician-Scanning,Magician-Blockchain/Magician-Scanning,https://github.com/Magician-Blockchain/Magician-Scanning,"Magician-Scanning is a toolkit developed in Java for scanning blockchains, which can be used to monitor transactions according to the needs of developers, and it plans to support three chains, ETH (BSC, POLYGON, etc.), SOL and TRON",Java,2022-11-01 13:21:08+00:00,90,26,9,0.136,"['blockchain', 'bsc', 'ethereum', 'polygon', 'tron', 'web3']",mit,Magician-Blockchain,Organization,False
1057,561686149,semgrepper,gand3lf/semgrepper,https://github.com/gand3lf/semgrepper,An extension to use Semgrep inside Burp Suite.,Java,2022-11-04 08:58:52+00:00,89,8,2,0.166,"['burpsuite-extension', 'security-scanner', 'semgrep']",gpl-3.0,gand3lf,User,False
1058,568698331,RevampedFMRadio,iusmac/RevampedFMRadio,https://github.com/iusmac/RevampedFMRadio,Revamped AOSP FMRadio for Android 12+ on Qualcomm/MediaTek-based SoCs,Java,2022-11-21 08:14:24+00:00,84,28,8,0.881,"['android', 'app', 'fm', 'fmradio', 'mediatek', 'mtk', 'qcom', 'qualcomm', 'rds']",,iusmac,User,False
1059,564726855,bootiful-spring-boot-3,joshlong/bootiful-spring-boot-3,https://github.com/joshlong/bootiful-spring-boot-3,Bootiful Spring Boot 3,Java,2022-11-11 11:01:02+00:00,83,29,0,27.153,[],apache-2.0,joshlong,User,False
1060,561986462,DirigeraClient,dvdgeisler/DirigeraClient,https://github.com/dvdgeisler/DirigeraClient,Dirigera Client API: Java written client API to interface IKEA's new smarthome hub DIRIGERA,Java,2022-11-05 00:53:38+00:00,83,12,17,0.6900000000000001,"['dirigera', 'hub', 'ikea', 'iot', 'smarthome']",mit,dvdgeisler,User,False
1061,560205210,modflared,HttpRafa/modflared,https://github.com/HttpRafa/modflared,Automatically connects you to a Cloudflare tunnel without having to install cloudflared separately.,Java,2022-11-01 00:45:31+00:00,82,13,8,0.529,[],mit,HttpRafa,User,False
1062,572852561,merkle-proof,bybit-exchange/merkle-proof,https://github.com/bybit-exchange/merkle-proof,,Java,2022-12-01 07:01:04+00:00,79,42,23,0.055,[],mit,bybit-exchange,Organization,False
1063,560442788,ImageFrame,LOOHP/ImageFrame,https://github.com/LOOHP/ImageFrame,Put images on maps and walls!,Java,2022-11-01 14:11:04+00:00,79,28,46,0.87,"['java', 'minecraft', 'papermc', 'spigot-plugin', 'spigotmc']",,LOOHP,User,False
1064,573052383,Spelunkery,AstralOrdana/Spelunkery,https://github.com/AstralOrdana/Spelunkery,The Spelunkery mod for Minecraft,Java,2022-12-01 15:42:25+00:00,74,37,82,61.158,[],lgpl-3.0,AstralOrdana,User,False
1065,570586678,java-springboot-paddleocr,jiangnanboy/java-springboot-paddleocr,https://github.com/jiangnanboy/java-springboot-paddleocr,本项目利用java加载paddle-ocr的C++编译的exe文件，并利用springboot进行web部署访问。This project loads the C++ compiled version of paddle-ocr in java and makes use of springboot for web deployment.,Java,2022-11-25 14:50:10+00:00,74,29,7,1.646,"['cpp', 'java', 'ocr', 'paddle-ocr', 'spirngboot']",,jiangnanboy,User,False
1066,570165174,doom-graalvm,stepstone-tech/doom-graalvm,https://github.com/stepstone-tech/doom-graalvm,PoC of running Doom on top of GraalVM,Java,2022-11-24 13:38:06+00:00,73,9,0,6.816,"['doom', 'graalvm', 'java', 'polyglot', 'polyglot-programming', 'wasm', 'webassembly']",mit,stepstone-tech,Organization,False
1067,572231621,OpenEctasy,Body-Alhoha/OpenEctasy,https://github.com/Body-Alhoha/OpenEctasy,"Minecraft Server (Bukkit, Spigot, Paper) backdoor, using ow2 asm",Java,2022-11-29 20:40:37+00:00,72,9,3,0.065,"['backdoor', 'bukkit', 'bytecode', 'bytecode-manipulation', 'force', 'force-op', 'forceop', 'java', 'java-bytecode', 'minecraft', 'minecraft-backdoor', 'minecraftforceop', 'op', 'openectasy', 'paper', 'papermc', 'pentesting', 'plugin', 'spigot']",mit,Body-Alhoha,User,False
1068,562117020,pqc-certificates,IETF-Hackathon/pqc-certificates,https://github.com/IETF-Hackathon/pqc-certificates,Post-quantum cryptography certificates,Java,2022-11-05 11:13:25+00:00,72,38,7,187.687,[],other,IETF-Hackathon,Organization,False
1069,571543090,storefront-api-java-sdk,scayle/storefront-api-java-sdk,https://github.com/scayle/storefront-api-java-sdk,The SCAYLE Storefront API JAVA SDK streamlines interactions with Storefront REST APIs.,Java,2022-11-28 11:10:20+00:00,71,2,2,0.215,[],,scayle,Organization,False
1070,571522272,resilience4j-spring-boot3-demo,resilience4j/resilience4j-spring-boot3-demo,https://github.com/resilience4j/resilience4j-spring-boot3-demo,A Spring Boot 3 demo which shows how to use the Resilience4j Spring Boot 3 Starter,Java,2022-11-28 10:13:52+00:00,71,38,7,0.133,[],apache-2.0,resilience4j,Organization,False
1071,572524159,spring-boot-render,TakiRahal/spring-boot-render,https://github.com/TakiRahal/spring-boot-render,Demo with Spring Boot And Render.com,Java,2022-11-30 13:11:57+00:00,70,41,1,0.468,[],,TakiRahal,User,False
1072,564058483,java-documentation-code,anisul-Islam/java-documentation-code,https://github.com/anisul-Islam/java-documentation-code,,Java,2022-11-09 22:43:21+00:00,68,76,3,0.648,[],,anisul-Islam,User,False
1073,572401676,EdgeUtils,JailedBird/EdgeUtils,https://github.com/JailedBird/EdgeUtils,EdgeUtils is an immersive scafodd base on androidx.core's WindowInsets,Java,2022-11-30 07:36:35+00:00,67,3,0,4.993,"['edge-to-edge', 'immersion']",apache-2.0,JailedBird,User,False
1074,560479533,SonarDelphi,Embarcadero/SonarDelphi,https://github.com/Embarcadero/SonarDelphi,Embarcadero's official version of the Sonar-Delphi plugin for use to analyze Delphi projects with SonarQube. Working to collect updates and contributions from other versions into this one and move if forward with new features.,Java,2022-11-01 15:37:47+00:00,66,14,14,4.844,"['delphi', 'sonarqube', 'static-analysis']",lgpl-2.1,Embarcadero,Organization,False
1075,563370834,uiautomatorviewer-gradle,TarCV/uiautomatorviewer-gradle,https://github.com/TarCV/uiautomatorviewer-gradle,"Fork of uiautomatorviewer with small fixes that works with the latest JDK, Win/Mac/Linux (at least for me). Also it has some libraries updated. Can be built with Gradle without requiring the entire SDK source.",Java,2022-11-08 13:28:34+00:00,66,19,2,0.418,"['android', 'android-testing', 'android-uiautomatorviewer', 'mobile-test', 'test-automation', 'testing-tools', 'uiautomator', 'uiautomator2', 'uiautomatorviewer']",,TarCV,User,False
1076,567130731,FXTools,leewyatt/FXTools,https://github.com/leewyatt/FXTools,"A practical tool developed using JavaFX; Software development for PC or mobile; Image tools,Color tools,Svg Tools, Font tools, Library and so on....",Java,2022-11-17 06:09:56+00:00,66,11,0,11.217,"['app', 'color', 'font', 'icon', 'image', 'java', 'javafx', 'svg', 'tools']",mit,leewyatt,User,False
1077,564313123,Samples,eclipse-edc/Samples,https://github.com/eclipse-edc/Samples,,Java,2022-11-10 12:58:34+00:00,66,77,4,1.404,[],apache-2.0,eclipse-edc,Organization,False
1078,568222063,GumTuneClient,RoseGoldIsntGay/GumTuneClient,https://github.com/RoseGoldIsntGay/GumTuneClient,Cheater stay safe,Java,2022-11-19 20:42:17+00:00,64,29,6,0.47500000000000003,[],gpl-3.0,RoseGoldIsntGay,User,False
1079,567774073,dyna53,ongres/dyna53,https://github.com/ongres/dyna53,"Route53 as a database, with DynamoDB-compatible API",Java,2022-11-18 14:46:27+00:00,64,0,1,0.106,"['database', 'dynamodb', 'route53']",agpl-3.0,ongres,Organization,False
1080,565046045,TardisRefined,WhoCraft/TardisRefined,https://github.com/WhoCraft/TardisRefined,A Minecraft mod for Forge and Fabric which brings the TARDIS from Doctor Who to Minecraft.,Java,2022-11-12 06:51:07+00:00,64,28,16,34.985,[],other,WhoCraft,Organization,False
1081,561966649,PPPPutSettings,henrichg/PPPPutSettings,https://github.com/henrichg/PPPPutSettings,"Helper Android app for PhoneProfilesPlus. Changes the settings parameter in the system database without root, Shizuku.",Java,2022-11-04 23:07:36+00:00,63,6,0,38.827,[],apache-2.0,henrichg,User,False
1082,566127294,oauth2WithJwtLogin,sh111-coder/oauth2WithJwtLogin,https://github.com/sh111-coder/oauth2WithJwtLogin,자체 로그인 & OAuth 로그인 Project,Java,2022-11-15 02:36:54+00:00,63,24,0,0.114,[],,sh111-coder,User,False
1083,570770442,JvmEye,gy4j/JvmEye,https://github.com/gy4j/JvmEye,Web可视化交互的Java诊断平台，参考和使用部分Arthas源码实现。,Java,2022-11-26 04:15:50+00:00,63,21,2,7.5,[],apache-2.0,gy4j,User,False
1084,564101833,yfexam,dora134/yfexam,https://github.com/dora134/yfexam,考试系统是一款基于JAVA开发的，使用SpringBoot+Vue开发的一款多角色在线培训考试系统平台，系统集成了用户管理、角色管理、部门管理、题库管理、试题管理、试题导入导出、考试管理、在线考试、错题训练等功能，考试流程完善。,Java,2022-11-10 01:48:46+00:00,61,7,0,11.39,[],mit,dora134,User,False
1085,568298791,opensdk,WaxMoon/opensdk,https://github.com/WaxMoon/opensdk,,Java,2022-11-20 04:17:18+00:00,61,47,7,58.54,[],agpl-3.0,WaxMoon,User,False
1086,564884242,opensearch-migrations,opensearch-project/opensearch-migrations,https://github.com/opensearch-project/opensearch-migrations,"Migrate, upgrade, reconfigure, and replicate OpenSearch clusters with ease.",Java,2022-11-11 18:22:44+00:00,61,40,44,17.587,"['disaster-recovery', 'elasticsearch', 'elasticsearch-migration', 'migration', 'opensearch', 'opensearch-migration', 'opensearch-optimization']",apache-2.0,opensearch-project,Organization,False
1087,569763856,flink-connector-pulsar,apache/flink-connector-pulsar,https://github.com/apache/flink-connector-pulsar,Apache flink,Java,2022-11-23 15:02:20+00:00,60,74,4,1.221,"['connector', 'datastream', 'flink', 'pulsar', 'sql', 'table']",apache-2.0,apache,Organization,False
1088,572519399,io.github.tehcneko.satback,Xposed-Modules-Repo/io.github.tehcneko.satback,https://github.com/Xposed-Modules-Repo/io.github.tehcneko.satback,颜色回来,Java,2022-11-30 13:00:11+00:00,60,1,0,0.136,[],gpl-3.0,Xposed-Modules-Repo,Organization,True
1089,568980815,Phoenix6-Examples,CrossTheRoadElec/Phoenix6-Examples,https://github.com/CrossTheRoadElec/Phoenix6-Examples,,Java,2022-11-21 20:32:46+00:00,58,37,4,1.246,[],,CrossTheRoadElec,Organization,False
1090,561244854,testcontainers-java-spring-boot-quickstart,testcontainers/testcontainers-java-spring-boot-quickstart,https://github.com/testcontainers/testcontainers-java-spring-boot-quickstart,Testcontainers QuickStarts,Java,2022-11-03 09:19:12+00:00,57,30,2,0.32,[],mit,testcontainers,Organization,False
1091,566140822,check-leak,check-leak/check-leak,https://github.com/check-leak/check-leak,Find and Prevent memory leaks in your applications,Java,2022-11-15 03:28:13+00:00,57,7,13,1.071,[],apache-2.0,check-leak,Organization,False
1092,566550065,skyblock-2.0,Exortions/skyblock-2.0,https://github.com/Exortions/skyblock-2.0,Hypixel Skyblock Remake 2.0,Java,2022-11-15 22:53:28+00:00,57,27,52,63.42,[],gpl-3.0,Exortions,User,False
1093,567912737,Deoplice,chriskiehl/Deoplice,https://github.com/chriskiehl/Deoplice,Very spicy additions to Lombok's annotations ,Java,2022-11-18 22:10:03+00:00,56,1,0,2.153,[],mit,chriskiehl,User,False
