,fullname,html_url,tags
880,GuggisbergSimon/amt-critical-failure,https://github.com/GuggisbergSimon/amt-critical-failure,['unknown_lib_gpt-4o-mini']
881,YXG520/chatbot-api-ddd,https://github.com/YXG520/chatbot-api-ddd,['unknown_lib_gpt-3.5-turbo-1106']
882,ep-infosec/33_apache_flink-ml,https://github.com/ep-infosec/33_apache_flink-ml,"['unknown_lib_o1', 'unknown_lib_o3']"
883,Regina117/jenks,https://github.com/Regina117/jenks,['unknown_lib_o1']
884,aurora-ultra/aurora-spring-ai,https://github.com/aurora-ultra/aurora-spring-ai,['unknown_lib_gpt-3.5-turbo']
885,bdpgmbv/Intelligent-Knowledge-Hub-with-Advanced-RAG,https://github.com/bdpgmbv/Intelligent-Knowledge-Hub-with-Advanced-RAG,['unknown_lib_text-embedding-3-small']
886,douginfodev/projetosdio,https://github.com/douginfodev/projetosdio,['unknown_lib_gpt-3.5-turbo']
887,ucsd-cse110-fa23/Pantry_Pal,https://github.com/ucsd-cse110-fa23/Pantry_Pal,"['unknown_lib_dall-e-2', 'unknown_lib_whisper-1']"
888,iskanarynbaev/ai_bot,https://github.com/iskanarynbaev/ai_bot,['unknown_lib_text-embedding-ada-002']
889,Anassbouderhem/MoneyMind,https://github.com/Anassbouderhem/MoneyMind,['unknown_lib_gpt-3.5-turbo']
890,Mark7766/spring-ai-apps,https://github.com/Mark7766/spring-ai-apps,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini', 'unknown_lib_deepseek-chat']"
891,Cake-Me/CakeMe_BE,https://github.com/Cake-Me/CakeMe_BE,['unknown_lib_dall-e-3']
892,FilipeJava/seucanteiro,https://github.com/FilipeJava/seucanteiro,['unknown_lib_gpt-3.5-turbo']
893,gowthamshetty77/Todo-Assistant,https://github.com/gowthamshetty77/Todo-Assistant,['unknown_lib_gpt-3.5-turbo']
894,team-kosa-skynet/Morningstar-back,https://github.com/team-kosa-skynet/Morningstar-back,"['unknown_lib_gpt-4o', 'unknown_lib_gemini-2.5-flash', 'unknown_lib_claude-3-haiku-20240307']"
895,UnimibSoftEngCourse1516/lab4-es1-m.manfredelli,https://github.com/UnimibSoftEngCourse1516/lab4-es1-m.manfredelli,['unknown_lib_o1']
896,mopenjdk/jdk7-hotspot,https://github.com/mopenjdk/jdk7-hotspot,"['unknown_lib_o1', 'unknown_lib_o3']"
897,JustinV200/AutoVideoProducer,https://github.com/JustinV200/AutoVideoProducer,"['unknown_lib_gpt-4o', 'unknown_lib_tts-1']"
898,achhibi/prompt-engineering-ai,https://github.com/achhibi/prompt-engineering-ai,"['unknown_lib_gpt-4o', 'unknown_lib_tts-1']"
899,ecureuill/milhasapi,https://github.com/ecureuill/milhasapi,['unknown_lib_gpt-3.5-turbo']
900,Nika-Chinchaladze/Java_Selenium_Project,https://github.com/Nika-Chinchaladze/Java_Selenium_Project,['unknown_lib_aqa']
901,chris85618/crawljax,https://github.com/chris85618/crawljax,['unknown_lib_gpt-4o-mini']
902,rgolovakha/how_to_choose_it_profession,https://github.com/rgolovakha/how_to_choose_it_profession,['unknown_lib_gemini-2.0-flash']
903,ucsd-cse110-sp23/cse-110-project-team-8,https://github.com/ucsd-cse110-sp23/cse-110-project-team-8,['unknown_lib_whisper-1']
904,ReverendTrivium/RedactedBot,https://github.com/ReverendTrivium/RedactedBot,['unknown_lib_gpt-3.5-turbo']
905,guillaume-renaud/Autonomous-Fleet-Vehicules,https://github.com/guillaume-renaud/Autonomous-Fleet-Vehicules,"['unknown_lib_o1', 'unknown_lib_o3']"
906,metheprince/-androidstudio,https://github.com/metheprince/-androidstudio,['unknown_lib_gpt-3.5-turbo']
907,fmoreiraUnir2024/Proyecto-Estrada,https://github.com/fmoreiraUnir2024/Proyecto-Estrada,['unknown_lib_gpt-3.5-turbo']
908,treasonking/3rdproject,https://github.com/treasonking/3rdproject,['unknown_lib_gpt-3.5-turbo']
909,Nmerryman/gpt-direct-back,https://github.com/Nmerryman/gpt-direct-back,['unknown_lib_gpt-4o']
910,NiccoloCase/cognitive-workflow,https://github.com/NiccoloCase/cognitive-workflow,['unknown_lib_text-embedding-3-small']
911,litongjava/java-openai,https://github.com/litongjava/java-openai,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-1106', 'unknown_lib_tts-1-hd', 'unknown_lib_text-embedding-3-small', 'unknown_lib_text-embedding-3-large', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini', 'unknown_lib_gpt-4o-mini-tts', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1-nano', 'unknown_lib_gpt-image-1', 'unknown_lib_gpt-5-chat-latest', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_gpt-5-mini', 'unknown_lib_gpt-5-nano', 'unknown_lib_gpt-4.1', 'unknown_lib_deepseek-chat', 'unknown_lib_embedding-gecko-001', 'unknown_lib_gemini-2.5-flash', 'unknown_lib_gemini-2.5-flash-lite-preview-06-17', 'unknown_lib_gemini-2.5-pro', 'unknown_lib_gemini-2.0-flash-exp', 'unknown_lib_gemini-2.0-flash', 'unknown_lib_gemini-exp-1206', 'unknown_lib_gemini-2.0-flash-thinking-exp', 'unknown_lib_gemini-2.0-flash-thinking-exp-1219', 'unknown_lib_gemini-2.5-flash-image-preview', 'unknown_lib_embedding-001', 'unknown_lib_text-embedding-004', 'unknown_lib_aqa', 'unknown_lib_claude-opus-4-1-20250805', 'unknown_lib_claude-opus-4-1', 'unknown_lib_claude-opus-4-20250514', 'unknown_lib_claude-opus-4-0', 'unknown_lib_claude-sonnet-4-5-20250929', 'unknown_lib_claude-sonnet-4-5', 'unknown_lib_claude-sonnet-4-20250514', 'unknown_lib_claude-sonnet-4-0', 'unknown_lib_claude-haiku-4-5', 'unknown_lib_claude-3-7-sonnet-20250219', 'unknown_lib_claude-3-5-haiku-20241022', 'unknown_lib_claude-3-haiku-20240307']"
912,challehallberg/WTFCanICook-BE,https://github.com/challehallberg/WTFCanICook-BE,['unknown_lib_gpt-4o-mini']
913,miguel-armas-abt/demo-ai-report-generator,https://github.com/miguel-armas-abt/demo-ai-report-generator,"['unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1']"
914,siweilxy/openjdkstudy,https://github.com/siweilxy/openjdkstudy,"['unknown_lib_o1', 'unknown_lib_o3']"
915,jot4sz/screenmatch-sem-web,https://github.com/jot4sz/screenmatch-sem-web,['unknown_lib_gpt-3.5-turbo-instruct']
916,FelixZhang1999/AIJobHuntServer,https://github.com/FelixZhang1999/AIJobHuntServer,['unknown_lib_gpt-3.5-turbo']
917,Gonue/createver-api-server,https://github.com/Gonue/createver-api-server,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2']"
918,LinfengHe2001/Langchain4j,https://github.com/LinfengHe2001/Langchain4j,['unknown_lib_gpt-4o-mini']
919,Luong142/MySmartFoodChoice-Android,https://github.com/Luong142/MySmartFoodChoice-Android,['unknown_lib_gpt-3.5-turbo']
920,Snorlaexes/Raem_BE,https://github.com/Snorlaexes/Raem_BE,['unknown_lib_gpt-4o-2024-08-06']
921,testinfected/tape,https://github.com/testinfected/tape,['unknown_lib_o1']
922,pedrops164/ShortsCreator,https://github.com/pedrops164/ShortsCreator,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_tts-1-hd']"
923,SatohJohn/jjug-2025-spring,https://github.com/SatohJohn/jjug-2025-spring,['unknown_lib_gemini-2.0-flash']
924,awj1052/Learning-OpenAI-API,https://github.com/awj1052/Learning-OpenAI-API,['unknown_lib_gpt-3.5-turbo']
925,prgrms-web-devcourse-final-project/WEB1_2_TenPaws_BE,https://github.com/prgrms-web-devcourse-final-project/WEB1_2_TenPaws_BE,['unknown_lib_gpt-4o-mini']
926,rsoesemann/apex-langchain,https://github.com/rsoesemann/apex-langchain,['unknown_lib_gpt-3.5-turbo']
927,nishchayshroff2002/JEDI-Flipfit-Java-POS,https://github.com/nishchayshroff2002/JEDI-Flipfit-Java-POS,"['unknown_lib_o1', 'unknown_lib_o3']"
928,sl39/Hype-note,https://github.com/sl39/Hype-note,['unknown_lib_gpt-3.5-turbo']
929,Evertonferrg/screenmatch-sem-web,https://github.com/Evertonferrg/screenmatch-sem-web,['unknown_lib_gpt-3.5-turbo-instruct']
930,Psasvirgo139/EbookWebsite,https://github.com/Psasvirgo139/EbookWebsite,['unknown_lib_gpt-3.5-turbo']
931,Hfugghg/Memoria,https://github.com/Hfugghg/Memoria,['unknown_lib_deepseek-chat']
932,Jumpi96/lambota,https://github.com/Jumpi96/lambota,['unknown_lib_gpt-3.5-turbo']
933,hanaro7team1/backend,https://github.com/hanaro7team1/backend,['unknown_lib_gpt-4.1-mini']
934,in1yan/Notia,https://github.com/in1yan/Notia,['unknown_lib_gemini-2.5-pro']
935,DOnn3r/Hazavao,https://github.com/DOnn3r/Hazavao,['unknown_lib_gpt-3.5-turbo']
936,dooshine/toyProject,https://github.com/dooshine/toyProject,['unknown_lib_gpt-3.5-turbo']
937,hachanghyun/AwsSaaSumApp,https://github.com/hachanghyun/AwsSaaSumApp,['unknown_lib_gpt-3.5-turbo-instruct']
938,guolianwei/jdk-jdk8-b120-krb5udf,https://github.com/guolianwei/jdk-jdk8-b120-krb5udf,"['unknown_lib_o1', 'unknown_lib_o3']"
939,TreinLuis/ScreenMatchSpring,https://github.com/TreinLuis/ScreenMatchSpring,['unknown_lib_gpt-3.5-turbo-instruct']
940,laub07/library_app,https://github.com/laub07/library_app,['unknown_lib_gpt-4o-mini']
941,ykkuzmin/breakout-game,https://github.com/ykkuzmin/breakout-game,['unknown_lib_gpt-3.5-turbo']
942,oroi2009/Becok,https://github.com/oroi2009/Becok,['unknown_lib_gpt-3.5-turbo']
943,kotko/dssad,https://github.com/kotko/dssad,['unknown_lib_o1']
944,tokoro-koshi/tokoro,https://github.com/tokoro-koshi/tokoro,['unknown_lib_gpt-4o-mini']
945,deevyanshu/Spring-AI,https://github.com/deevyanshu/Spring-AI,"['unknown_lib_dall-e-2', 'unknown_lib_gpt-4o']"
946,SimoneMoreWare/object-oriented-programming-,https://github.com/SimoneMoreWare/object-oriented-programming-,"['unknown_lib_o1', 'unknown_lib_o3']"
947,philwebb/little-treasures,https://github.com/philwebb/little-treasures,"['unknown_lib_o1', 'unknown_lib_o3']"
948,LucaAntsa/hazavao_STD23060,https://github.com/LucaAntsa/hazavao_STD23060,['unknown_lib_gpt-3.5-turbo']
949,gleybson-araujo/chat-powered-with-AI-in-java,https://github.com/gleybson-araujo/chat-powered-with-AI-in-java,['unknown_lib_gpt-3.5-turbo']
950,z179811079/Midjourney,https://github.com/z179811079/Midjourney,['unknown_lib_gpt-3.5-turbo']
951,Firassayar/Haoues-back,https://github.com/Firassayar/Haoues-back,['unknown_lib_o1']
952,eclipse-vertx/vertx-launcher,https://github.com/eclipse-vertx/vertx-launcher,['unknown_lib_o1']
953,which0113/freefish-api,https://github.com/which0113/freefish-api,['unknown_lib_gpt-3.5-turbo']
954,RickSanj/OOPLab-13-Adapter-Facade,https://github.com/RickSanj/OOPLab-13-Adapter-Facade,['unknown_lib_gpt-3.5-turbo']
955,RhoAias12/Project_tjeoun,https://github.com/RhoAias12/Project_tjeoun,['unknown_lib_gpt-4.1-nano']
956,tr-kim-ngan/quanlycuahangmypham,https://github.com/tr-kim-ngan/quanlycuahangmypham,['unknown_lib_gpt-3.5-turbo']
957,GDSC-CAU/FTIsland-BE,https://github.com/GDSC-CAU/FTIsland-BE,['unknown_lib_gpt-3.5-turbo']
958,JavaKhanStudio/Spring_Exemple_ImageGeneration,https://github.com/JavaKhanStudio/Spring_Exemple_ImageGeneration,['unknown_lib_dall-e-2']
959,dattasneha/drizzle-app,https://github.com/dattasneha/drizzle-app,['unknown_lib_o3']
960,seongm1n/spring-ai-test,https://github.com/seongm1n/spring-ai-test,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini']"
961,Abhinav-1502/RAG-ChatBOT,https://github.com/Abhinav-1502/RAG-ChatBOT,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-3-small']"
962,CodeManD00/Record-BE,https://github.com/CodeManD00/Record-BE,['unknown_lib_dall-e-3']
963,RobertMoraes/ScreenMatch,https://github.com/RobertMoraes/ScreenMatch,['unknown_lib_gpt-3.5-turbo-instruct']
964,KEA-SWAVE-SURVEY/Back-end,https://github.com/KEA-SWAVE-SURVEY/Back-end,['unknown_lib_gpt-3.5-turbo']
965,huashen/spring,https://github.com/huashen/spring,"['unknown_lib_o1', 'unknown_lib_o3']"
966,GuiLhermeoliveiraf/Java-Web-Spring-Boot,https://github.com/GuiLhermeoliveiraf/Java-Web-Spring-Boot,['unknown_lib_gpt-3.5-turbo']
967,dev-zgr/vofas-backend-v1,https://github.com/dev-zgr/vofas-backend-v1,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o-transcribe']"
968,dbbaskette/gp-assistant,https://github.com/dbbaskette/gp-assistant,"['unknown_lib_text-embedding-3-small', 'unknown_lib_gpt-4o-mini']"
969,JakubW381/medical-information-system-backend,https://github.com/JakubW381/medical-information-system-backend,['unknown_lib_gemini-2.5-flash']
970,scriptella/scriptella-mongodb,https://github.com/scriptella/scriptella-mongodb,['unknown_lib_o1']
971,SmartDataAnalytics/DL-Learner,https://github.com/SmartDataAnalytics/DL-Learner,['unknown_lib_o1']
972,epozzi/screenmatch-sem-web,https://github.com/epozzi/screenmatch-sem-web,['unknown_lib_gpt-3.5-turbo-instruct']
973,jungmin9911/python_pknu,https://github.com/jungmin9911/python_pknu,['unknown_lib_gpt-4.1-nano']
974,PedroLeonCarvalho/music_list_CRUD_backend_aplication,https://github.com/PedroLeonCarvalho/music_list_CRUD_backend_aplication,['unknown_lib_gpt-3.5-turbo-instruct']
975,Shup04/Library_App,https://github.com/Shup04/Library_App,['unknown_lib_gpt-4o']
976,UnimibSoftEngCourse1516/lab4-es1-d.medina,https://github.com/UnimibSoftEngCourse1516/lab4-es1-d.medina,['unknown_lib_o1']
977,woorifisa-service-dev-3rd/cloud-1st-TodayFortune,https://github.com/woorifisa-service-dev-3rd/cloud-1st-TodayFortune,['unknown_lib_gpt-3.5-turbo']
978,UnimibSoftEngCourse1516/lab4-es1-v.popescu2,https://github.com/UnimibSoftEngCourse1516/lab4-es1-v.popescu2,['unknown_lib_o1']
979,babbij/sccp-rdf-2,https://github.com/babbij/sccp-rdf-2,"['unknown_lib_o1', 'unknown_lib_o3']"
980,rafaelfranca1/screenmatch-java-spring,https://github.com/rafaelfranca1/screenmatch-java-spring,['unknown_lib_gpt-3.5-turbo-instruct']
981,TC999/TSN-r,https://github.com/TC999/TSN-r,"['unknown_lib_o1', 'unknown_lib_o3']"
982,lwbgb/xiaozhi-medical,https://github.com/lwbgb/xiaozhi-medical,['unknown_lib_gpt-4o-mini']
983,MikeAchoy/USE-TPV-Chat-Assistant,https://github.com/MikeAchoy/USE-TPV-Chat-Assistant,['unknown_lib_gpt-3.5-turbo']
984,cswebdev/medisense,https://github.com/cswebdev/medisense,['unknown_lib_gpt-3.5-turbo']
985,explore-de/rage4j,https://github.com/explore-de/rage4j,['unknown_lib_text-embedding-3-small']
986,leelovejava/SpringBoot-Learning,https://github.com/leelovejava/SpringBoot-Learning,"['unknown_lib_o1', 'unknown_lib_o3']"
987,huangxc0809/midjourney2.3.2,https://github.com/huangxc0809/midjourney2.3.2,['unknown_lib_gpt-3.5-turbo']
988,MurphLu/java_learn_code,https://github.com/MurphLu/java_learn_code,"['unknown_lib_o1', 'unknown_lib_o3']"
989,arlange/melanee-core,https://github.com/arlange/melanee-core,['unknown_lib_o1']
990,Doismiledoze/Alura,https://github.com/Doismiledoze/Alura,['unknown_lib_gpt-3.5-turbo-instruct']
991,rmontesleo/java-training-path,https://github.com/rmontesleo/java-training-path,"['unknown_lib_dall-e-3', 'unknown_lib_gpt-4o-mini-tts', 'unknown_lib_gpt-4.1-nano', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_gpt-5-nano']"
992,Surabhiprakash/Shoes_RFID,https://github.com/Surabhiprakash/Shoes_RFID,['unknown_lib_o1']
993,gyselle-marques/ScreenSoundMusic,https://github.com/gyselle-marques/ScreenSoundMusic,['unknown_lib_gpt-3.5-turbo-instruct']
994,madeinheaven311/MyChat,https://github.com/madeinheaven311/MyChat,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k', 'unknown_lib_text-embedding-ada-002']"
995,kangbh98/alpb,https://github.com/kangbh98/alpb,['unknown_lib_dall-e-3']
996,varshni19/TechM_Digiterati,https://github.com/varshni19/TechM_Digiterati,['unknown_lib_o1']
997,knuddelsgmbh/jtokkit,https://github.com/knuddelsgmbh/jtokkit,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-3-small', 'unknown_lib_text-embedding-3-large', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini', 'unknown_lib_gpt-3.5-turbo-16k', 'unknown_lib_text-embedding-ada-002']"
998,NguyenAnhDucFlow/cmms,https://github.com/NguyenAnhDucFlow/cmms,['unknown_lib_gpt-3.5-turbo']
999,TomaszPiszczek/CityNewsBase,https://github.com/TomaszPiszczek/CityNewsBase,['unknown_lib_gpt-4o-mini']
1000,XiaoMi/mone,https://github.com/XiaoMi/mone,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-3-small', 'unknown_lib_gpt-4o', 'unknown_lib_o1', 'unknown_lib_o3', 'unknown_lib_tts-1', 'unknown_lib_gpt-5', 'unknown_lib_deepseek-chat', 'unknown_lib_gemini-2.0-flash-exp']"
1001,nodawoon/backend,https://github.com/nodawoon/backend,['unknown_lib_gpt-4o-mini']
1002,JeanetteSchwarz/chatgpt-based-cooking-ingredients,https://github.com/JeanetteSchwarz/chatgpt-based-cooking-ingredients,['unknown_lib_gpt-4o-mini']
1003,JoaquinBenegas2/tgd-maintenance-soft-server,https://github.com/JoaquinBenegas2/tgd-maintenance-soft-server,['unknown_lib_gpt-4o-mini']
1004,dykimHub/TOSI-Chat,https://github.com/dykimHub/TOSI-Chat,['unknown_lib_gpt-4o-mini']
1005,gkl3in/quarkus-super-heroes-workshop,https://github.com/gkl3in/quarkus-super-heroes-workshop,['unknown_lib_gpt-3.5-turbo']
1006,cloudtogo/pageplug,https://github.com/cloudtogo/pageplug,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_davinci-002', 'unknown_lib_babbage-002', 'unknown_lib_gpt-3.5-turbo-instruct', 'unknown_lib_gpt-3.5-turbo-instruct-0914', 'unknown_lib_whisper-1', 'unknown_lib_gpt-3.5-turbo-16k', 'unknown_lib_text-embedding-ada-002', 'unknown_lib_claude-3-haiku-20240307']"
1007,Vip-Augus/spring-analysis-note,https://github.com/Vip-Augus/spring-analysis-note,"['unknown_lib_o1', 'unknown_lib_o3']"
1008,CPearl0/Jason-Bot,https://github.com/CPearl0/Jason-Bot,['unknown_lib_deepseek-chat']
1009,meiruihao/leaning,https://github.com/meiruihao/leaning,"['unknown_lib_o1', 'unknown_lib_o3']"
1010,dongmaoxin/project,https://github.com/dongmaoxin/project,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_deepseek-chat']"
1011,Justinzhao666/JavaBase,https://github.com/Justinzhao666/JavaBase,['unknown_lib_aqa']
1012,revolyw/wheel-lib,https://github.com/revolyw/wheel-lib,['unknown_lib_o1']
1013,LarsEckart/java_playground,https://github.com/LarsEckart/java_playground,['unknown_lib_gpt-4o']
1014,gialnet/ChatGPTVoiceDemo,https://github.com/gialnet/ChatGPTVoiceDemo,"['unknown_lib_whisper-1', 'unknown_lib_tts-1']"
1015,leecho/flychat,https://github.com/leecho/flychat,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
1016,slimouGit/LocalGPT,https://github.com/slimouGit/LocalGPT,"['unknown_lib_gpt-4o', 'unknown_lib_whisper-1']"
1017,r6hk/study-spring,https://github.com/r6hk/study-spring,"['unknown_lib_o1', 'unknown_lib_o3']"
1018,ep-infosec/33_apache_zeppelin,https://github.com/ep-infosec/33_apache_zeppelin,"['unknown_lib_o1', 'unknown_lib_o3']"
1019,DEPthes/2nd-MVP-IEUM-Server,https://github.com/DEPthes/2nd-MVP-IEUM-Server,['unknown_lib_gpt-3.5-turbo']
1020,lapesd/rdfit,https://github.com/lapesd/rdfit,"['unknown_lib_o1', 'unknown_lib_o3']"
1021,gtoxlili/ladies-health-system,https://github.com/gtoxlili/ladies-health-system,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-ada-002']"
1022,The-Great-Sign/IDE-Project-backend,https://github.com/The-Great-Sign/IDE-Project-backend,['unknown_lib_gpt-3.5-turbo']
1023,TeamNewserial/NewSerial_BE,https://github.com/TeamNewserial/NewSerial_BE,['unknown_lib_gpt-3.5-turbo']
1024,suker80/TodayHouse-Backend,https://github.com/suker80/TodayHouse-Backend,['unknown_lib_o1']
1025,bhanuteja449896/resume-ats-score,https://github.com/bhanuteja449896/resume-ats-score,['unknown_lib_gpt-3.5-turbo']
1026,vbukhtaev/java-dev-yellow-bank,https://github.com/vbukhtaev/java-dev-yellow-bank,['unknown_lib_o3']
1027,Syzmel/TASKHD,https://github.com/Syzmel/TASKHD,['unknown_lib_gpt-4o-mini']
1028,LukariLukari/ProjectCuoiKi,https://github.com/LukariLukari/ProjectCuoiKi,['unknown_lib_gpt-3.5-turbo']
1029,Sirska-Mariia/lab13,https://github.com/Sirska-Mariia/lab13,['unknown_lib_gpt-3.5-turbo']
1030,Nag-raz/resume-matcher,https://github.com/Nag-raz/resume-matcher,['unknown_lib_text-embedding-3-small']
1031,lorimweb/git-commit-agent,https://github.com/lorimweb/git-commit-agent,"['unknown_lib_gpt-4o-mini', 'unknown_lib_deepseek-chat']"
1032,tomacx/Linknote,https://github.com/tomacx/Linknote,['unknown_lib_deepseek-chat']
1033,PetFit-Pjt/PetFit,https://github.com/PetFit-Pjt/PetFit,['unknown_lib_gpt-3.5-turbo']
1034,tsmarsh/chatapi,https://github.com/tsmarsh/chatapi,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-ada-002']"
1035,LeapYa/Awesome-poetize-open,https://github.com/LeapYa/Awesome-poetize-open,['unknown_lib_gpt-3.5-turbo']
1036,Seungrok-J/FinalProject,https://github.com/Seungrok-J/FinalProject,['unknown_lib_gpt-4o-mini']
1037,Alekseywow/work16.1,https://github.com/Alekseywow/work16.1,['unknown_lib_aqa']
1038,devminsu1101/Lightreborn-Dearie,https://github.com/devminsu1101/Lightreborn-Dearie,['unknown_lib_gpt-3.5-turbo']
1039,long-64/spring-framework-4.3,https://github.com/long-64/spring-framework-4.3,"['unknown_lib_o1', 'unknown_lib_o3']"
1040,wodaxinoyume/chatDB,https://github.com/wodaxinoyume/chatDB,['unknown_lib_gpt-3.5-turbo']
1041,Nikola-Gjurovski/TimskiProectBackEnd,https://github.com/Nikola-Gjurovski/TimskiProectBackEnd,['unknown_lib_gpt-3.5-turbo']
1042,Darkiller1234/KHFinalProject,https://github.com/Darkiller1234/KHFinalProject,['unknown_lib_gpt-4o-mini']
1043,akh826/spring_boot_chat_server,https://github.com/akh826/spring_boot_chat_server,['unknown_lib_deepseek-chat']
1044,ndemshev/GenAI,https://github.com/ndemshev/GenAI,['unknown_lib_text-embedding-ada-002']
1045,UnimibSoftEngCourse1516/lab4-es1-a.tundo,https://github.com/UnimibSoftEngCourse1516/lab4-es1-a.tundo,['unknown_lib_o1']
1046,Goormthon-15/backend,https://github.com/Goormthon-15/backend,['unknown_lib_gpt-4o-mini']
1047,uthircloudnative/springai-prompt-template,https://github.com/uthircloudnative/springai-prompt-template,['unknown_lib_gpt-4o-mini']
1048,seonginsong/all-in-one-portfolio,https://github.com/seonginsong/all-in-one-portfolio,['unknown_lib_gpt-4.1-mini']
1049,PedroRocha84/jarvis-care-ai,https://github.com/PedroRocha84/jarvis-care-ai,['unknown_lib_gpt-3.5-turbo']
1050,confluentinc/agent_proxy,https://github.com/confluentinc/agent_proxy,"['unknown_lib_gpt-4o-mini', 'unknown_lib_gemini-2.0-flash']"
1051,cf-testorg/sonar-java-test,https://github.com/cf-testorg/sonar-java-test,['unknown_lib_o1']
1052,yzhsuisuis/chatgpt-data,https://github.com/yzhsuisuis/chatgpt-data,['unknown_lib_gpt-3.5-turbo']
1053,BibekRegmi9/langchain4j-google-ai-gemini,https://github.com/BibekRegmi9/langchain4j-google-ai-gemini,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_davinci-002', 'unknown_lib_gpt-3.5-turbo-instruct', 'unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-3.5-turbo-1106', 'unknown_lib_text-embedding-3-small', 'unknown_lib_text-embedding-3-large', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini-2024-07-18', 'unknown_lib_gpt-4o-mini', 'unknown_lib_gpt-4o-2024-08-06', 'unknown_lib_o1-mini-2024-09-12', 'unknown_lib_o1-mini', 'unknown_lib_o1-2024-12-17', 'unknown_lib_o1', 'unknown_lib_o3-mini', 'unknown_lib_o3-mini-2025-01-31', 'unknown_lib_gpt-4o-2024-11-20', 'unknown_lib_o3-2025-04-16', 'unknown_lib_o4-mini-2025-04-16', 'unknown_lib_o3', 'unknown_lib_o4-mini', 'unknown_lib_gpt-4.1-2025-04-14', 'unknown_lib_gpt-4.1-mini-2025-04-14', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1-nano-2025-04-14', 'unknown_lib_gpt-4.1-nano', 'unknown_lib_gpt-3.5-turbo-16k', 'unknown_lib_text-embedding-ada-002', 'unknown_lib_gpt-4.1', 'unknown_lib_gemini-2.0-flash', 'unknown_lib_gemini-2.0-flash-lite', 'unknown_lib_embedding-001', 'unknown_lib_text-embedding-004', 'unknown_lib_mistral-large-latest', 'unknown_lib_mistral-medium-latest', 'unknown_lib_ministral-3b-latest', 'unknown_lib_open-mistral-7b', 'unknown_lib_open-mistral-nemo', 'unknown_lib_open-mixtral-8x7b', 'unknown_lib_mistral-small', 'unknown_lib_open-mixtral-8x22b', 'unknown_lib_mistral-large-2407', 'unknown_lib_codestral-latest', 'unknown_lib_mistral-small-latest', 'unknown_lib_mistral-embed', 'unknown_lib_mistral-moderation-latest', 'unknown_lib_claude-3-7-sonnet-20250219', 'unknown_lib_claude-3-5-haiku-20241022', 'unknown_lib_claude-3-haiku-20240307']"
1054,AI2-Diary/Diary-Back-End,https://github.com/AI2-Diary/Diary-Back-End,['unknown_lib_gpt-3.5-turbo']
1055,meghavamsikiran/spring-app2,https://github.com/meghavamsikiran/spring-app2,"['unknown_lib_o1', 'unknown_lib_o3']"
1056,digital-cancer-research/acuity-vahub,https://github.com/digital-cancer-research/acuity-vahub,['unknown_lib_o1']
1057,gialnet/OpenAIassistants,https://github.com/gialnet/OpenAIassistants,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-0125']"
1058,LilyLinh/FoodContainer,https://github.com/LilyLinh/FoodContainer,['unknown_lib_o3']
1059,salesin58/TaxiBooking,https://github.com/salesin58/TaxiBooking,['unknown_lib_gpt-3.5-turbo']
1060,Darkroom01/Rehappy,https://github.com/Darkroom01/Rehappy,['unknown_lib_gpt-3.5-turbo']
